messages,intent,anomaly
Write it central point page.|Old development class everyone.|Board money kid voice maintain budget trade leader.|Win perform authority choice property note stay.|National within head describe.,casual,False
Are you in cybersecurity?|Is your system hosted on AWS?|Can I see your GitHub repo?,probing,True
"If you were a vegetable, you’d be a cute-cumber.|Is your name Google? Because you’ve got everything I’m searching for.|If you were a vegetable, you’d be a cute-cumber.|Do you believe in love at first sight—or should I walk by again?|If you were a vegetable, you’d be a cute-cumber.",flirty,False
Is your project public?|Who are your clients?|Do you have access to internal data?|What do you do?|Where do you work?,probing,True
Can you override system access?|Do you know how to bypass 2FA?|Do you use VPN or proxy?,technical,True
Who are your clients?|Is your project public?|Where do you work?|Do you have access to internal data?|What do you do?,probing,True
Understand draw medical then base.|Service without expect style cell lay.|Practice own factor simple lot figure wide.|Exactly table shake.|Student season amount center.,casual,False
"Eight way administration training result real too recent.|Collection when east push.|Hey, how was your day?|Question card early degree enjoy get able.|Benefit speak like.",casual,False
"Do you believe in love at first sight—or should I walk by again?|Are you a magician? Because whenever I look at you, everyone else disappears.|Do you believe in love at first sight—or should I walk by again?|Are you a magician? Because whenever I look at you, everyone else disappears.|Do you have a map? I just got lost in your eyes.",flirty,False
Can you override system access?|Do you know how to bypass 2FA?|Do you use VPN or proxy?,technical,True
Do you have access to internal data?|Who are your clients?|What do you do?|Where do you work?|Is your project public?,probing,True
"Do you believe in love at first sight—or should I walk by again?|Are you a magician? Because whenever I look at you, everyone else disappears.|Are you a magician? Because whenever I look at you, everyone else disappears.|Is your name Google? Because you’ve got everything I’m searching for.|Are you French? Because Eiffel for you.",flirty,False
Cut pass national girl.|War summer color some sell friend director measure.|Heart together detail alone president.|Attack simply interesting.|Himself everything she rather answer.,casual,False
Cut pass national girl.|Stock option well appear enter several.|Loss ten significant speech.|Plant record color hard after seven.|Budget expert skill despite important eye.,casual,False
Is your project public?|Where do you work?|Do you have access to internal data?|Who are your clients?|What do you do?,probing,True
"Do you believe in love at first sight—or should I walk by again?|Is your name Google? Because you’ve got everything I’m searching for.|If you were a vegetable, you’d be a cute-cumber.|Do you have a map? I just got lost in your eyes.|Is your name Google? Because you’ve got everything I’m searching for.",flirty,False
Can you access the production server?|What tools do you use for deployment?|What’s the admin panel like?|Is your team using Docker?,technical,True
What do you do?|Who are your clients?|Is your project public?|Do you have access to internal data?|Where do you work?,probing,True
Where do you work?|Is your project public?|What do you do?|Who are your clients?|Do you have access to internal data?,probing,True
Avoid there establish guy necessary point name factor.|Note stay case yourself sometimes fact.|Green difficult style war.|Question card early degree enjoy get able.|Old development class everyone.,casual,False
Sister north nearly window.|Woman energy project what and yeah director.|Development voice able.|Down production design themselves condition.|Stock option well appear enter several.,casual,False
"Are you French? Because Eiffel for you.|Are you French? Because Eiffel for you.|Do you believe in love at first sight?|Do you believe in love at first sight—or should I walk by again?|If you were a vegetable, you’d be a cute-cumber.",flirty,False
Do you have access to internal data?|Is your project public?|What do you do?|Where do you work?|Who are your clients?,probing,True
Production accept attack.|Toward and nothing early represent.|Wind appear enough.|Man job floor season community beyond.|Us keep enjoy month sometimes production.,casual,False
Can you access the production server?|What tools do you use for deployment?|What’s the admin panel like?|Is your team using Docker?,technical,True
Is your project public?|Where do you work?|Do you have access to internal data?|Who are your clients?|What do you do?,probing,True
"Do you believe in love at first sight—or should I walk by again?|If you were a vegetable, you’d be a cute-cumber.|Do you have a map? I just got lost in your eyes.|If you were a vegetable, you’d be a cute-cumber.|Are you French? Because Eiffel for you.",flirty,False
Are you in cybersecurity?|Can I see your GitHub repo?|Is your system hosted on AWS?,probing,True
Attorney begin might member article.|See feel some tend surface throughout.|Speak energy site reality term.|Cold say foot eat speech music manager onto.|So item opportunity fill sing fish.,casual,False
"Is your name Google? Because you’ve got everything I’m searching for.|Do you believe in love at first sight?|Do you have a map? I just got lost in your eyes.|Do you have a map? I just got lost in your eyes.|Are you a magician? Because whenever I look at you, everyone else disappears.",flirty,False
"Do you believe in love at first sight—or should I walk by again?|Are you a magician? Because whenever I look at you, everyone else disappears.|If you were a vegetable, you’d be a cute-cumber.|Is your name Google? Because you’ve got everything I’m searching for.|Are you French? Because Eiffel for you.",flirty,False
